anio_mes,id_tienda,categoria,presupuesto_venta,presupuesto_unidades,escenario
2025-05,T004,Alimentos,178241227,427,Base
2025-05,T004,Belleza,162702632,1100,Base
2025-05,T004,Deportes,173955147,474,Base
2025-05,T004,Electrohogar,121977093,225,Base
2025-05,T004,Jugueteria,88119545,440,Base
2025-05,T004,Moda,443127548,372,Base
2025-05,T004,Muebles,356669312,323,Base
2025-05,T004,Tecnologia,98249886,723,Base
2025-05,T005,Alimentos,442295681,252,Base
2025-05,T005,Belleza,427794827,537,Base
2025-05,T005,Deportes,332465323,371,Base
2025-05,T005,Electrohogar,360367022,1312,Base
2025-05,T005,Jugueteria,178984152,627,Base
2025-05,T005,Moda,494599898,548,Base
2025-05,T005,Muebles,184900347,1061,Base
2025-05,T005,Tecnologia,335110476,669,Base
2025-05,T006,Alimentos,392010005,325,Base
2025-05,T006,Belleza,401568310,290,Base
2025-05,T006,Deportes,257267748,398,Base
2025-05,T006,Electrohogar,107623135,852,Base
2025-05,T006,Jugueteria,300525482,351,Base
2025-05,T006,Moda,420100056,699,Base
2025-05,T006,Muebles,102444312,929,Base
2025-05,T006,Tecnologia,303992668,714,Base
2025-05,T007,Alimentos,361817291,1169,Base
2025-05,T007,Belleza,229967026,799,Base
2025-05,T007,Deportes,57435863,493,Base
2025-05,T007,Electrohogar,118345435,671,Base
2025-05,T007,Jugueteria,353123873,491,Base
2025-05,T007,Moda,508956815,643,Base
2025-05,T007,Muebles,510571818,162,Base
2025-05,T007,Tecnologia,68006678,881,Base
2025-05,T008,Alimentos,247745450,502,Base
2025-05,T008,Belleza,357707022,230,Base
2025-05,T008,Deportes,335372686,632,Base
2025-05,T008,Electrohogar,482379138,1163,Base
2025-05,T008,Jugueteria,386500415,503,Base
2025-05,T008,Moda,411428801,822,Base
2025-05,T008,Muebles,467811632,942,Base
2025-05,T008,Tecnologia,446666986,1177,Base
2025-05,T009,Alimentos,369764523,832,Base
2025-05,T009,Belleza,349886757,1215,Base
2025-05,T009,Deportes,304339786,1060,Base
2025-05,T009,Electrohogar,419132540,375,Base
2025-05,T009,Jugueteria,83770408,322,Base
2025-05,T009,Moda,109212631,1085,Base
2025-05,T009,Muebles,513740585,626,Base
2025-05,T009,Tecnologia,361301946,1238,Base
2025-05,T010,Alimentos,448585586,621,Base
2025-05,T010,Belleza,204956705,1134,Base
2025-05,T010,Deportes,65477922,1170,Base
2025-05,T010,Electrohogar,370578826,1165,Base
2025-05,T010,Jugueteria,436636137,667,Base
2025-05,T010,Moda,277243893,438,Base
2025-05,T010,Muebles,70956873,1137,Base
2025-05,T010,Tecnologia,196101196,598,Base
2025-05,T011,Alimentos,368987827,1024,Base
2025-05,T011,Belleza,236924380,359,Base
2025-05,T011,Deportes,408116717,809,Base
2025-05,T011,Electrohogar,273340310,1245,Base
2025-05,T011,Jugueteria,456424848,1261,Base
2025-05,T011,Moda,505813595,778,Base
2025-05,T011,Muebles,257530901,890,Base
2025-05,T011,Tecnologia,237589377,1099,Base
2025-05,T012,Alimentos,366761766,1098,Base
2025-05,T012,Belleza,342882947,1228,Base
2025-05,T012,Deportes,486711472,707,Base
2025-05,T012,Electrohogar,299213851,187,Base
2025-05,T012,Jugueteria,160059778,562,Base
2025-05,T012,Moda,336047378,1051,Base
2025-05,T012,Muebles,468511730,382,Base
2025-05,T012,Tecnologia,127517535,605,Base
2025-05,T013,Alimentos,295972995,1003,Base
2025-05,T013,Belleza,109601791,971,Base
2025-05,T013,Deportes,406228081,984,Base
2025-05,T013,Electrohogar,485062985,1077,Base
2025-05,T013,Jugueteria,353608215,1083,Base
2025-05,T013,Moda,130625197,194,Base
2025-05,T013,Muebles,232621913,772,Base
2025-05,T013,Tecnologia,491976411,888,Base
2025-05,T014,Alimentos,484790676,1006,Base
2025-05,T014,Belleza,299769263,450,Base
2025-05,T014,Deportes,445352240,1385,Base
2025-05,T014,Electrohogar,509468700,204,Base
2025-05,T014,Jugueteria,369107357,582,Base
2025-05,T014,Moda,517015446,266,Base
2025-05,T014,Muebles,279526495,705,Base
2025-05,T014,Tecnologia,283532727,1019,Base
2025-05,T015,Alimentos,433414870,920,Base
2025-05,T015,Belleza,492631271,183,Base
2025-05,T015,Deportes,94535473,728,Base
2025-05,T015,Electrohogar,262727231,468,Base
2025-05,T015,Jugueteria,228955002,1027,Base
2025-05,T015,Moda,180734521,866,Base
2025-05,T015,Muebles,308170531,384,Base
2025-05,T015,Tecnologia,403685688,469,Base
2025-05,T016,Alimentos,203499948,252,Base
2025-05,T016,Belleza,253128930,212,Base
2025-05,T016,Deportes,155141056,922,Base
2025-05,T016,Electrohogar,356414665,586,Base
2025-05,T016,Jugueteria,386438342,417,Base
2025-05,T016,Moda,221200178,494,Base
2025-05,T016,Muebles,180281038,180,Base
2025-05,T016,Tecnologia,290296861,380,Base
2025-05,T017,Alimentos,405201000,391,Base
2025-05,T017,Belleza,228447718,983,Base
2025-05,T017,Deportes,112031630,356,Base
2025-05,T017,Electrohogar,108545177,1154,Base
2025-05,T017,Jugueteria,386928012,984,Base
2025-05,T017,Moda,518816726,830,Base
2025-05,T017,Muebles,300320657,503,Base
2025-05,T017,Tecnologia,257490165,1306,Base
2025-05,T018,Alimentos,168850886,972,Base
2025-05,T018,Belleza,263869181,518,Base
2025-05,T018,Deportes,171216171,412,Base
2025-05,T018,Electrohogar,255522573,694,Base
2025-05,T018,Jugueteria,77726260,580,Base
2025-05,T018,Moda,507611717,612,Base
2025-05,T018,Muebles,257994470,307,Base
2025-05,T018,Tecnologia,91233810,317,Base
2025-05,T019,Alimentos,395380102,859,Base
2025-05,T019,Belleza,504399506,642,Base
2025-05,T019,Deportes,484969440,1158,Base
2025-05,T019,Electrohogar,396427820,1190,Base
2025-05,T019,Jugueteria,120344686,925,Base
2025-05,T019,Moda,520449031,295,Base
2025-05,T019,Muebles,362658761,992,Base
2025-05,T019,Tecnologia,425530876,1377,Base
2025-05,T020,Alimentos,226548322,1314,Base
2025-05,T020,Belleza,500844807,608,Base
2025-05,T020,Deportes,287663473,884,Base
2025-05,T020,Electrohogar,333104985,656,Base
2025-05,T020,Jugueteria,141344746,1025,Base
2025-05,T020,Moda,287219038,352,Base
2025-05,T020,Muebles,499730877,188,Base
2025-05,T020,Tecnologia,141449140,321,Base
2025-05,T021,Alimentos,220596221,550,Base
2025-05,T021,Belleza,143262397,932,Base
2025-05,T021,Deportes,470378611,1232,Base
2025-05,T021,Electrohogar,392581725,994,Base
2025-05,T021,Jugueteria,419085178,541,Base
2025-05,T021,Moda,371838281,930,Base
2025-05,T021,Muebles,256792502,384,Base
2025-05,T021,Tecnologia,376519980,744,Base
2025-05,T022,Alimentos,516769113,483,Base
2025-05,T022,Belleza,103687495,943,Base
2025-05,T022,Deportes,397412413,604,Base
2025-05,T022,Electrohogar,213038251,302,Base
2025-05,T022,Jugueteria,78010645,352,Base
2025-05,T022,Moda,518193160,622,Base
2025-05,T022,Muebles,473862381,205,Base
2025-05,T022,Tecnologia,175367571,869,Base
2025-05,T023,Alimentos,207604913,260,Base
2025-05,T023,Belleza,252514742,923,Base
2025-05,T023,Deportes,395294861,937,Base
2025-05,T023,Electrohogar,232215575,974,Base
2025-05,T023,Jugueteria,259985490,278,Base
2025-05,T023,Moda,183562545,1313,Base
2025-05,T023,Muebles,270118062,1034,Base
2025-05,T023,Tecnologia,223258033,428,Base
2025-05,T024,Alimentos,175391996,344,Base
2025-05,T024,Belleza,356262263,1254,Base
2025-05,T024,Deportes,133621876,401,Base
2025-05,T024,Electrohogar,64821423,1318,Base
2025-05,T024,Jugueteria,70484031,391,Base
2025-05,T024,Moda,203110866,681,Base
2025-05,T024,Muebles,339783516,808,Base
2025-05,T024,Tecnologia,103790945,232,Base
2025-05,T025,Alimentos,197536460,136,Base
2025-05,T025,Belleza,268533386,753,Base
2025-05,T025,Deportes,158538485,992,Base
2025-05,T025,Electrohogar,242099377,176,Base
2025-05,T025,Jugueteria,99421515,473,Base
2025-05,T025,Moda,510305928,140,Base
2025-05,T025,Muebles,519593130,414,Base
2025-05,T025,Tecnologia,238116481,1391,Base
2025-05,T026,Alimentos,339007967,668,Base
2025-05,T026,Belleza,488231701,575,Base
2025-05,T026,Deportes,511555286,1270,Base
2025-05,T026,Electrohogar,178180335,802,Base
2025-05,T026,Jugueteria,77721778,720,Base
2025-05,T026,Moda,278088446,955,Base
2025-05,T026,Muebles,254877413,1225,Base
2025-05,T026,Tecnologia,246718522,256,Base
2025-05,T027,Alimentos,184002856,863,Base
2025-05,T027,Belleza,119196147,1122,Base
2025-05,T027,Deportes,452987890,1306,Base
2025-05,T027,Electrohogar,107825231,459,Base
2025-05,T027,Jugueteria,222379333,297,Base
2025-05,T027,Moda,73683298,992,Base
2025-05,T027,Muebles,199504368,128,Base
2025-05,T027,Tecnologia,274252897,1083,Base
2025-05,T028,Alimentos,357662793,1229,Base
2025-05,T028,Belleza,180554297,294,Base
2025-05,T028,Deportes,420730245,725,Base
2025-05,T028,Electrohogar,411173046,1313,Base
2025-05,T028,Jugueteria,404153371,1123,Base
2025-05,T028,Moda,212102551,485,Base
2025-05,T028,Muebles,57710428,824,Base
2025-05,T028,Tecnologia,401101332,552,Base
2025-05,T029,Alimentos,202586203,671,Base
2025-05,T029,Belleza,469164063,303,Base
2025-05,T029,Deportes,353387778,638,Base
2025-05,T029,Electrohogar,502299900,531,Base
2025-05,T029,Jugueteria,372127830,574,Base
2025-05,T029,Moda,213146861,1238,Base
2025-05,T029,Muebles,463399397,1362,Base
2025-05,T029,Tecnologia,144912200,156,Base
2025-05,T030,Alimentos,142409973,744,Base
2025-05,T030,Belleza,367691117,1107,Base
2025-05,T030,Deportes,371053480,618,Base
2025-05,T030,Electrohogar,115900240,1348,Base
2025-05,T030,Jugueteria,453714208,339,Base
2025-05,T030,Moda,243073001,1320,Base
2025-05,T030,Muebles,501033141,187,Base
2025-05,T030,Tecnologia,407320472,376,Base
2025-05,T031,Alimentos,302898671,1159,Base
2025-05,T031,Belleza,129781825,1389,Base
2025-05,T031,Deportes,492054282,786,Base
2025-05,T031,Electrohogar,464925955,1194,Base
2025-05,T031,Jugueteria,146423147,189,Base
2025-05,T031,Moda,437728163,1150,Base
2025-05,T031,Muebles,289035312,769,Base
2025-05,T031,Tecnologia,101944062,909,Base
2025-05,T032,Alimentos,392397835,747,Base
2025-05,T032,Belleza,253184032,296,Base
2025-05,T032,Deportes,249608058,1229,Base
2025-05,T032,Electrohogar,163002983,1302,Base
2025-05,T032,Jugueteria,366184728,716,Base
2025-05,T032,Moda,219459710,402,Base
2025-05,T032,Muebles,313195403,1086,Base
2025-05,T032,Tecnologia,244283633,1366,Base
2025-05,T033,Alimentos,431634582,1109,Base
2025-05,T033,Belleza,389262642,857,Base
2025-05,T033,Deportes,210590780,125,Base
2025-05,T033,Electrohogar,297387815,233,Base
2025-05,T033,Jugueteria,163394808,1041,Base
2025-05,T033,Moda,188263226,540,Base
2025-05,T033,Muebles,211860456,640,Base
2025-05,T033,Tecnologia,231254132,1111,Base
2025-05,T034,Alimentos,395222927,161,Base
2025-05,T034,Belleza,492450995,206,Base
2025-05,T034,Deportes,310899058,577,Base
2025-05,T034,Electrohogar,237838218,261,Base
2025-05,T034,Jugueteria,99815276,750,Base
2025-05,T034,Moda,58818785,536,Base
2025-05,T034,Muebles,164719573,341,Base
2025-05,T034,Tecnologia,399882030,129,Base
2025-05,T035,Alimentos,400971611,781,Base
2025-05,T035,Belleza,66301830,435,Base
2025-05,T035,Deportes,369054315,306,Base
2025-05,T035,Electrohogar,151097868,983,Base
2025-05,T035,Jugueteria,420304783,749,Base
2025-05,T035,Moda,378102193,1097,Base
2025-05,T035,Muebles,341157088,441,Base
2025-05,T035,Tecnologia,263552402,1060,Base
2025-05,T036,Alimentos,350587381,591,Base
2025-05,T036,Belleza,229446925,266,Base
2025-05,T036,Deportes,507987086,1165,Base
2025-05,T036,Electrohogar,163662520,1389,Base
2025-05,T036,Jugueteria,82687618,906,Base
2025-05,T036,Moda,222924136,1081,Base
2025-05,T036,Muebles,302420930,1359,Base
2025-05,T036,Tecnologia,342096965,597,Base
2025-05,T037,Alimentos,391753827,649,Base
2025-05,T037,Belleza,182167027,285,Base
2025-05,T037,Deportes,59703863,166,Base
2025-05,T037,Electrohogar,484022487,363,Base
2025-05,T037,Jugueteria,129811818,939,Base
2025-05,T037,Moda,356388711,502,Base
2025-05,T037,Muebles,260337867,1013,Base
2025-05,T037,Tecnologia,449176176,547,Base
2025-05,T038,Alimentos,338063655,1269,Base
2025-05,T038,Belleza,356760436,284,Base
2025-05,T038,Deportes,128093037,902,Base
2025-05,T038,Electrohogar,156780592,523,Base
2025-05,T038,Jugueteria,134838423,453,Base
2025-05,T038,Moda,417134533,249,Base
2025-05,T038,Muebles,417829807,157,Base
2025-05,T038,Tecnologia,174330302,268,Base
2025-05,T039,Alimentos,436362256,770,Base
2025-05,T039,Belleza,177459747,383,Base
2025-05,T039,Deportes,478290977,1125,Base
2025-05,T039,Electrohogar,351075030,150,Base
2025-05,T039,Jugueteria,243977981,1359,Base
2025-05,T039,Moda,106459516,563,Base
2025-05,T039,Muebles,259647033,1389,Base
2025-05,T039,Tecnologia,390532670,1294,Base
2025-05,T040,Alimentos,223700181,1188,Base
2025-05,T040,Belleza,517844506,125,Base
2025-05,T040,Deportes,355027433,427,Base
2025-05,T040,Electrohogar,140060633,515,Base
2025-05,T040,Jugueteria,82438363,1119,Base
2025-05,T040,Moda,203485672,148,Base
2025-05,T040,Muebles,471993331,925,Base
2025-05,T040,Tecnologia,244735523,875,Base
2025-05,T041,Alimentos,143027721,282,Base
2025-05,T041,Belleza,148786082,491,Base
2025-05,T041,Deportes,233025662,620,Base
2025-05,T041,Electrohogar,145238195,337,Base
2025-05,T041,Jugueteria,405117651,609,Base
2025-05,T041,Moda,354997990,407,Base
2025-05,T041,Muebles,158139202,692,Base
2025-05,T041,Tecnologia,183379406,213,Base
2025-05,T042,Alimentos,276280067,630,Base
2025-05,T042,Belleza,408629516,834,Base
2025-05,T042,Deportes,405462543,1272,Base
2025-05,T042,Electrohogar,198672341,680,Base
2025-05,T042,Jugueteria,94229843,1013,Base
2025-05,T042,Moda,513076912,398,Base
2025-05,T042,Muebles,332005683,342,Base
2025-05,T042,Tecnologia,139274393,1344,Base
2025-05,T043,Alimentos,70904856,316,Base
2025-05,T043,Belleza,463598020,1082,Base
2025-05,T043,Deportes,173572512,1248,Base
2025-05,T043,Electrohogar,264871710,384,Base
2025-05,T043,Jugueteria,250410492,589,Base
2025-05,T043,Moda,260484282,281,Base
2025-05,T043,Muebles,266324962,885,Base
2025-05,T043,Tecnologia,93628968,1094,Base
2025-05,T044,Alimentos,149529920,1099,Base
2025-05,T044,Belleza,161002002,1307,Base
2025-05,T044,Deportes,86270632,274,Base
2025-05,T044,Electrohogar,314886012,1114,Base
2025-05,T044,Jugueteria,156507052,883,Base
2025-05,T044,Moda,279479825,431,Base
2025-05,T044,Muebles,104599753,594,Base
2025-05,T044,Tecnologia,268814877,258,Base
2025-05,T045,Alimentos,188394278,1015,Base
2025-05,T045,Belleza,120428665,1127,Base
2025-05,T045,Deportes,179906111,619,Base
2025-05,T045,Electrohogar,282006660,1069,Base
2025-05,T045,Jugueteria,217079112,1012,Base
2025-05,T045,Moda,348236157,957,Base
2025-05,T045,Muebles,451437302,328,Base
2025-05,T045,Tecnologia,411695701,1113,Base
2025-05,T046,Alimentos,391504151,561,Base
2025-05,T046,Belleza,430696223,1218,Base
2025-05,T046,Deportes,227879943,538,Base
2025-05,T046,Electrohogar,321843676,1010,Base
2025-05,T046,Jugueteria,176860267,505,Base
2025-05,T046,Moda,367468200,745,Base
2025-05,T046,Muebles,476825386,868,Base
2025-05,T046,Tecnologia,85811048,787,Base
2025-05,T047,Alimentos,165367545,1138,Base
2025-05,T047,Belleza,361048458,499,Base
2025-05,T047,Deportes,459746540,614,Base
2025-05,T047,Electrohogar,103073138,148,Base
2025-05,T047,Jugueteria,238550458,708,Base
2025-05,T047,Moda,176687891,1316,Base
2025-05,T047,Muebles,356937800,802,Base
2025-05,T047,Tecnologia,264233070,249,Base
2025-05,T048,Alimentos,139904247,1202,Base
2025-05,T048,Belleza,103997175,988,Base
2025-05,T048,Deportes,203546772,609,Base
2025-05,T048,Electrohogar,89028902,478,Base
2025-05,T048,Jugueteria,413380978,1002,Base
2025-05,T048,Moda,128059247,488,Base
2025-05,T048,Muebles,302502056,296,Base
2025-05,T048,Tecnologia,427827351,357,Base
2025-05,T049,Alimentos,335587283,445,Base
2025-05,T049,Belleza,323412505,1268,Base
2025-05,T049,Deportes,278912925,873,Base
2025-05,T049,Electrohogar,423630595,1344,Base
2025-05,T049,Jugueteria,409972305,228,Base
2025-05,T049,Moda,187075573,532,Base
2025-05,T049,Muebles,81149295,544,Base
2025-05,T049,Tecnologia,418403448,1023,Base
2025-05,T050,Alimentos,202873197,1161,Base
2025-05,T050,Belleza,332792468,418,Base
2025-05,T050,Deportes,499420896,580,Base
2025-05,T050,Electrohogar,201359436,1339,Base
2025-05,T050,Jugueteria,431952758,1279,Base
2025-05,T050,Moda,384542798,502,Base
2025-05,T050,Muebles,72776257,1278,Base
2025-05,T050,Tecnologia,205647625,1212,Base
2025-05,T051,Alimentos,70515388,1216,Base
2025-05,T051,Belleza,327859717,1061,Base
2025-05,T051,Deportes,318091943,437,Base
2025-05,T051,Electrohogar,349685617,1342,Base
2025-05,T051,Jugueteria,506530723,408,Base
2025-05,T051,Moda,101428507,1098,Base
2025-05,T051,Muebles,391024556,1016,Base
2025-05,T051,Tecnologia,524218857,466,Base
2025-05,T052,Alimentos,292282965,897,Base
2025-05,T052,Belleza,127788381,281,Base
2025-05,T052,Deportes,265733966,768,Base
2025-05,T052,Electrohogar,170429777,150,Base
2025-05,T052,Jugueteria,82960875,921,Base
2025-05,T052,Moda,226947237,1275,Base
2025-05,T052,Muebles,521848486,1097,Base
2025-05,T052,Tecnologia,410157680,1036,Base
2025-05,T053,Alimentos,496464100,874,Base
2025-05,T053,Belleza,339384730,341,Base
2025-05,T053,Deportes,65886685,1379,Base
2025-05,T053,Electrohogar,516172470,940,Base
2025-05,T053,Jugueteria,414468883,1063,Base
2025-05,T053,Moda,229496688,900,Base
2025-05,T053,Muebles,124590320,1332,Base
2025-05,T053,Tecnologia,268556860,1116,Base
2025-05,T054,Alimentos,174343298,1314,Base
2025-05,T054,Belleza,121184935,341,Base
2025-05,T054,Deportes,509670018,1220,Base
2025-05,T054,Electrohogar,207202851,389,Base
2025-05,T054,Jugueteria,160637927,449,Base
2025-05,T054,Moda,196120926,1117,Base
2025-05,T054,Muebles,312301357,521,Base
2025-05,T054,Tecnologia,439499190,376,Base
2025-05,T055,Alimentos,145436741,814,Base
2025-05,T055,Belleza,57431501,525,Base
2025-05,T055,Deportes,77859626,596,Base
2025-05,T055,Electrohogar,251091140,662,Base
2025-05,T055,Jugueteria,371022186,637,Base
2025-05,T055,Moda,85875545,185,Base
2025-05,T055,Muebles,368473105,151,Base
2025-05,T055,Tecnologia,420160648,155,Base
2025-05,T056,Alimentos,82805281,1395,Base
2025-05,T056,Belleza,159000110,361,Base
2025-05,T056,Deportes,121322906,775,Base
2025-05,T056,Electrohogar,472935813,977,Base
2025-05,T056,Jugueteria,74641897,1111,Base
2025-05,T056,Moda,359180338,1363,Base
2025-05,T056,Muebles,273832348,799,Base
2025-05,T056,Tecnologia,445964176,318,Base
2025-05,T057,Alimentos,258714526,252,Base
2025-05,T057,Belleza,319490021,192,Base
2025-05,T057,Deportes,421002578,352,Base
2025-05,T057,Electrohogar,61290983,298,Base
2025-05,T057,Jugueteria,146926196,200,Base
2025-05,T057,Moda,292912835,652,Base
2025-05,T057,Muebles,470542893,1048,Base
2025-05,T057,Tecnologia,277581826,415,Base
2025-05,T058,Alimentos,503663001,786,Base
2025-05,T058,Belleza,120258086,635,Base
2025-05,T058,Deportes,356454892,696,Base
2025-05,T058,Electrohogar,401684897,812,Base
2025-05,T058,Jugueteria,116194036,502,Base
2025-05,T058,Moda,152153146,370,Base
2025-05,T058,Muebles,288543300,1103,Base
2025-05,T058,Tecnologia,522770706,522,Base
2025-05,T059,Alimentos,417965262,957,Base
2025-05,T059,Belleza,229585603,1282,Base
2025-05,T059,Deportes,122027662,124,Base
2025-05,T059,Electrohogar,452276261,855,Base
2025-05,T059,Jugueteria,206856538,415,Base
2025-05,T059,Moda,489846213,1078,Base
2025-05,T059,Muebles,382197857,1032,Base
2025-05,T059,Tecnologia,383430332,634,Base
2025-05,T060,Alimentos,187359888,1177,Base
2025-05,T060,Belleza,487473635,732,Base
2025-05,T060,Deportes,498734240,824,Base
2025-05,T060,Electrohogar,249211510,975,Base
2025-05,T060,Jugueteria,315336048,1073,Base
2025-05,T060,Moda,301756438,302,Base
2025-05,T060,Muebles,403955133,791,Base
2025-05,T060,Tecnologia,301280730,1317,Base
2025-06,T001,Alimentos,342524815,918,Base
2025-06,T001,Belleza,277286757,1326,Base
2025-06,T001,Deportes,508035631,982,Base
2025-06,T001,Electrohogar,416374918,407,Base
2025-06,T001,Jugueteria,124839245,877,Base
2025-06,T001,Moda,246144122,217,Base
2025-06,T001,Muebles,260412133,559,Base
2025-06,T001,Tecnologia,70215856,375,Base
2025-06,T002,Alimentos,486967825,568,Base
2025-06,T002,Belleza,220051686,1374,Base
2025-06,T002,Deportes,476129946,879,Base
2025-06,T002,Electrohogar,114302203,1350,Base
2025-06,T002,Jugueteria,72737823,1212,Base
2025-06,T002,Moda,410345230,835,Base
2025-06,T002,Muebles,185015136,396,Base
2025-06,T002,Tecnologia,304391833,780,Base
2025-06,T003,Alimentos,296535738,528,Base
2025-06,T003,Belleza,98907037,1067,Base
2025-06,T003,Deportes,433853590,294,Base
2025-06,T003,Electrohogar,378485987,564,Base
2025-06,T003,Jugueteria,262550363,847,Base
2025-06,T003,Moda,293768378,869,Base
