id_cliente,nombre_cliente,segmento,ciudad,region,departamento,genero,rango_edad,fecha_alta,estado_cliente
C02750,Cliente 02750,Corporativo,Pereira,Eje Cafetero,Risaralda,F,18-25,2019-01-25,Activo
C02751,Cliente 02751,Educacion,Cali,Occidente,Valle del Cauca,M,36-45,2023-02-09,Activo
C02752,Cliente 02752,Educacion,Barranquilla,Caribe,Atlantico,F,36-45,2020-04-28,Activo
C02753,Cliente 02753,Hogar,Ibague,Centro,Tolima,No informado,36-45,2024-05-31,Activo
C02754,Cliente 02754,Gobierno,Barranquilla,Caribe,Atlantico,No informado,36-45,2025-09-06,Activo
C02755,Cliente 02755,Educacion,Santa Marta,Caribe,Magdalena,No informado,26-35,2020-03-04,Activo
C02756,Cliente 02756,Corporativo,Bogota,Centro,Cundinamarca,F,18-25,2022-11-29,Activo
C02757,Cliente 02757,Educacion,Pasto,Sur,Narino,No informado,36-45,2020-10-21,Activo
C02758,Cliente 02758,Hogar,Manizales,Eje Cafetero,Caldas,M,46-55,2021-02-19,Activo
C02759,Cliente 02759,Gobierno,Barranquilla,Caribe,Atlantico,F,26-35,2019-06-18,Activo
C02760,Cliente 02760,Hogar,Villavicencio,Llanos,Meta,F,46-55,2022-10-02,Activo
C02761,Cliente 02761,Gobierno,Bucaramanga,Oriente,Santander,No informado,46-55,2020-03-15,Activo
C02762,Cliente 02762,Corporativo,Bogota,Centro,Cundinamarca,M,46-55,2024-05-26,Activo
C02763,Cliente 02763,Gobierno,Pasto,Sur,Narino,M,18-25,2025-02-14,Activo
C02764,Cliente 02764,Corporativo,Cartagena,Caribe,Bolivar,No informado,56+,2019-09-26,Activo
C02765,Cliente 02765,Educacion,Medellin,Antioquia,Antioquia,M,46-55,2020-02-16,Activo
C02766,Cliente 02766,Gobierno,Barranquilla,Caribe,Atlantico,F,46-55,2020-04-23,Activo
C02767,Cliente 02767,Educacion,Cartagena,Caribe,Bolivar,M,18-25,2020-09-19,Activo
C02768,Cliente 02768,Gobierno,Cartagena,Caribe,Bolivar,No informado,26-35,2019-06-05,Activo
C02769,Cliente 02769,Hogar,Ibague,Centro,Tolima,F,18-25,2020-10-17,Activo
C02770,Cliente 02770,Pyme,Cali,Occidente,Valle del Cauca,M,46-55,2021-09-22,Activo
C02771,Cliente 02771,Gobierno,Pereira,Eje Cafetero,Risaralda,F,36-45,2019-09-30,Activo
C02772,Cliente 02772,Gobierno,Santa Marta,Caribe,Magdalena,F,26-35,2021-03-21,Activo
C02773,Cliente 02773,Gobierno,Manizales,Eje Cafetero,Caldas,M,18-25,2021-04-28,Activo
C02774,Cliente 02774,Educacion,Manizales,Eje Cafetero,Caldas,M,18-25,2024-03-26,Activo
C02775,Cliente 02775,Educacion,Manizales,Eje Cafetero,Caldas,M,56+,2024-01-20,Activo
C02776,Cliente 02776,Corporativo,Santa Marta,Caribe,Magdalena,No informado,46-55,2020-04-23,Activo
C02777,Cliente 02777,Gobierno,Ibague,Centro,Tolima,F,46-55,2025-09-21,Activo
C02778,Cliente 02778,Pyme,Cali,Occidente,Valle del Cauca,No informado,46-55,2021-07-14,Activo
C02779,Cliente 02779,Pyme,Medellin,Antioquia,Antioquia,M,56+,2021-01-16,Activo
C02780,Cliente 02780,Gobierno,Manizales,Eje Cafetero,Caldas,F,46-55,2021-10-12,Activo
C02781,Cliente 02781,Hogar,Cartagena,Caribe,Bolivar,F,56+,2019-01-10,Activo
C02782,Cliente 02782,Corporativo,Medellin,Antioquia,Antioquia,F,56+,2019-11-25,Activo
C02783,Cliente 02783,Corporativo,Medellin,Antioquia,Antioquia,F,36-45,2020-10-29,Activo
C02784,Cliente 02784,Corporativo,Pereira,Eje Cafetero,Risaralda,F,18-25,2022-11-24,Activo
C02785,Cliente 02785,Pyme,Medellin,Antioquia,Antioquia,M,36-45,2020-03-26,Activo
C02786,Cliente 02786,Gobierno,Bucaramanga,Oriente,Santander,No informado,18-25,2019-09-20,Activo
C02787,Cliente 02787,Educacion,Villavicencio,Llanos,Meta,M,26-35,2024-09-01,Activo
C02788,Cliente 02788,Educacion,Cali,Occidente,Valle del Cauca,F,26-35,2024-06-19,Activo
C02789,Cliente 02789,Educacion,Santa Marta,Caribe,Magdalena,M,26-35,2024-08-29,Activo
C02790,Cliente 02790,Corporativo,Cali,Occidente,Valle del Cauca,M,56+,2022-11-10,Activo
C02791,Cliente 02791,Hogar,Cali,Occidente,Valle del Cauca,No informado,56+,2020-07-15,Inactivo
C02792,Cliente 02792,Gobierno,Bogota,Centro,Cundinamarca,No informado,18-25,2024-09-13,Activo
C02793,Cliente 02793,Hogar,Ibague,Centro,Tolima,M,26-35,2024-02-22,Activo
C02794,Cliente 02794,Pyme,Barranquilla,Caribe,Atlantico,M,56+,2019-07-06,Activo
C02795,Cliente 02795,Pyme,Santa Marta,Caribe,Magdalena,No informado,56+,2025-11-03,Activo
C02796,Cliente 02796,Pyme,Medellin,Antioquia,Antioquia,F,36-45,2020-01-03,Inactivo
C02797,Cliente 02797,Pyme,Bucaramanga,Oriente,Santander,M,26-35,2023-07-30,Activo
C02798,Cliente 02798,Pyme,Manizales,Eje Cafetero,Caldas,No informado,46-55,2021-12-16,Activo
C02799,Cliente 02799,Pyme,Bogota,Centro,Cundinamarca,M,46-55,2025-08-01,Activo
C02800,Cliente 02800,Corporativo,Manizales,Eje Cafetero,Caldas,F,26-35,2023-10-03,Activo
C02801,Cliente 02801,Educacion,Pasto,Sur,Narino,M,46-55,2023-01-20,Activo
C02802,Cliente 02802,Gobierno,Barranquilla,Caribe,Atlantico,No informado,46-55,2023-02-10,Activo
C02803,Cliente 02803,Pyme,Barranquilla,Caribe,Atlantico,M,26-35,2022-03-12,Activo
C02804,Cliente 02804,Pyme,Pasto,Sur,Narino,No informado,46-55,2022-10-05,Activo
C02805,Cliente 02805,Gobierno,Bucaramanga,Oriente,Santander,F,26-35,2022-05-09,Activo
C02806,Cliente 02806,Hogar,Santa Marta,Caribe,Magdalena,No informado,18-25,2019-01-30,Activo
C02807,Cliente 02807,Corporativo,Cartagena,Caribe,Bolivar,F,56+,2019-07-01,Activo
C02808,Cliente 02808,Hogar,Bogota,Centro,Cundinamarca,M,56+,2023-11-12,Activo
C02809,Cliente 02809,Pyme,Pereira,Eje Cafetero,Risaralda,M,56+,2023-07-07,Activo
C02810,Cliente 02810,Corporativo,Manizales,Eje Cafetero,Caldas,No informado,36-45,2024-05-20,Activo
C02811,Cliente 02811,Gobierno,Bogota,Centro,Cundinamarca,F,26-35,2023-07-22,Activo
C02812,Cliente 02812,Gobierno,Pereira,Eje Cafetero,Risaralda,No informado,46-55,2021-10-07,Activo
C02813,Cliente 02813,Gobierno,Cartagena,Caribe,Bolivar,F,46-55,2022-12-08,Activo
C02814,Cliente 02814,Educacion,Ibague,Centro,Tolima,F,26-35,2021-12-21,Activo
C02815,Cliente 02815,Pyme,Manizales,Eje Cafetero,Caldas,F,36-45,2023-07-03,Activo
C02816,Cliente 02816,Corporativo,Barranquilla,Caribe,Atlantico,F,36-45,2021-06-15,Activo
C02817,Cliente 02817,Hogar,Bucaramanga,Oriente,Santander,F,56+,2021-01-30,Activo
C02818,Cliente 02818,Corporativo,Barranquilla,Caribe,Atlantico,F,36-45,2025-05-12,Activo
C02819,Cliente 02819,Pyme,Villavicencio,Llanos,Meta,M,36-45,2019-09-04,Activo
C02820,Cliente 02820,Gobierno,Medellin,Antioquia,Antioquia,F,46-55,2025-05-15,Activo
C02821,Cliente 02821,Pyme,Medellin,Antioquia,Antioquia,No informado,18-25,2020-10-25,Activo
C02822,Cliente 02822,Gobierno,Medellin,Antioquia,Antioquia,M,36-45,2022-06-10,Activo
C02823,Cliente 02823,Corporativo,Santa Marta,Caribe,Magdalena,F,18-25,2024-02-02,Activo
C02824,Cliente 02824,Gobierno,Villavicencio,Llanos,Meta,No informado,46-55,2024-04-19,Activo
C02825,Cliente 02825,Hogar,Bogota,Centro,Cundinamarca,No informado,18-25,2019-10-27,Activo
C02826,Cliente 02826,Corporativo,Manizales,Eje Cafetero,Caldas,M,18-25,2019-04-05,Activo
C02827,Cliente 02827,Corporativo,Santa Marta,Caribe,Magdalena,No informado,46-55,2020-01-02,Activo
C02828,Cliente 02828,Educacion,Bogota,Centro,Cundinamarca,No informado,36-45,2019-04-15,Activo
C02829,Cliente 02829,Corporativo,Cartagena,Caribe,Bolivar,M,56+,2020-12-29,Activo
C02830,Cliente 02830,Gobierno,Villavicencio,Llanos,Meta,No informado,26-35,2020-11-16,Activo
C02831,Cliente 02831,Hogar,Cali,Occidente,Valle del Cauca,F,36-45,2020-03-01,Activo
C02832,Cliente 02832,Gobierno,Bogota,Centro,Cundinamarca,No informado,18-25,2024-10-15,Activo
C02833,Cliente 02833,Hogar,Bogota,Centro,Cundinamarca,F,26-35,2022-09-20,Activo
C02834,Cliente 02834,Gobierno,Pasto,Sur,Narino,M,18-25,2025-03-02,Activo
C02835,Cliente 02835,Hogar,Villavicencio,Llanos,Meta,F,56+,2025-02-21,Activo
C02836,Cliente 02836,Corporativo,Pereira,Eje Cafetero,Risaralda,M,36-45,2022-08-03,Activo
C02837,Cliente 02837,Gobierno,Bogota,Centro,Cundinamarca,M,36-45,2022-02-28,Activo
C02838,Cliente 02838,Pyme,Ibague,Centro,Tolima,M,26-35,2019-11-29,Activo
C02839,Cliente 02839,Gobierno,Santa Marta,Caribe,Magdalena,F,26-35,2025-12-28,Inactivo
C02840,Cliente 02840,Gobierno,Pereira,Eje Cafetero,Risaralda,F,56+,2019-09-19,Activo
C02841,Cliente 02841,Hogar,Santa Marta,Caribe,Magdalena,No informado,26-35,2022-05-30,Activo
C02842,Cliente 02842,Corporativo,Bucaramanga,Oriente,Santander,F,46-55,2019-06-08,Activo
C02843,Cliente 02843,Gobierno,Bucaramanga,Oriente,Santander,M,56+,2019-06-26,Activo
C02844,Cliente 02844,Pyme,Bogota,Centro,Cundinamarca,M,18-25,2022-04-06,Activo
C02845,Cliente 02845,Educacion,Villavicencio,Llanos,Meta,M,56+,2024-07-13,Activo
C02846,Cliente 02846,Corporativo,Pasto,Sur,Narino,No informado,36-45,2022-11-30,Activo
C02847,Cliente 02847,Educacion,Medellin,Antioquia,Antioquia,F,26-35,2019-08-05,Activo
C02848,Cliente 02848,Gobierno,Bogota,Centro,Cundinamarca,M,46-55,2021-07-18,Activo
C02849,Cliente 02849,Educacion,Villavicencio,Llanos,Meta,M,36-45,2025-04-06,Activo
C02850,Cliente 02850,Gobierno,Cartagena,Caribe,Bolivar,M,26-35,2024-06-26,Inactivo
C02851,Cliente 02851,Gobierno,Bogota,Centro,Cundinamarca,F,26-35,2025-01-12,Activo
C02852,Cliente 02852,Gobierno,Bogota,Centro,Cundinamarca,F,26-35,2024-04-20,Activo
C02853,Cliente 02853,Corporativo,Bucaramanga,Oriente,Santander,F,56+,2020-11-24,Activo
C02854,Cliente 02854,Pyme,Villavicencio,Llanos,Meta,F,26-35,2020-12-18,Activo
C02855,Cliente 02855,Hogar,Bogota,Centro,Cundinamarca,F,56+,2020-10-19,Activo
C02856,Cliente 02856,Corporativo,Manizales,Eje Cafetero,Caldas,M,26-35,2020-12-30,Activo
C02857,Cliente 02857,Gobierno,Manizales,Eje Cafetero,Caldas,F,18-25,2020-08-22,Activo
C02858,Cliente 02858,Corporativo,Santa Marta,Caribe,Magdalena,M,56+,2019-04-27,Activo
C02859,Cliente 02859,Corporativo,Ibague,Centro,Tolima,F,46-55,2021-05-30,Activo
C02860,Cliente 02860,Pyme,Santa Marta,Caribe,Magdalena,M,18-25,2022-05-14,Activo
C02861,Cliente 02861,Corporativo,Manizales,Eje Cafetero,Caldas,No informado,36-45,2019-11-23,Activo
C02862,Cliente 02862,Corporativo,Pereira,Eje Cafetero,Risaralda,M,26-35,2019-09-27,Activo
C02863,Cliente 02863,Pyme,Pasto,Sur,Narino,M,46-55,2022-10-20,Activo
C02864,Cliente 02864,Pyme,Ibague,Centro,Tolima,M,18-25,2025-02-04,Activo
C02865,Cliente 02865,Gobierno,Villavicencio,Llanos,Meta,F,26-35,2020-08-10,Activo
C02866,Cliente 02866,Pyme,Bucaramanga,Oriente,Santander,M,56+,2023-10-09,Activo
C02867,Cliente 02867,Corporativo,Pasto,Sur,Narino,M,36-45,2025-04-16,Activo
C02868,Cliente 02868,Educacion,Pereira,Eje Cafetero,Risaralda,No informado,46-55,2022-08-28,Activo
C02869,Cliente 02869,Pyme,Villavicencio,Llanos,Meta,No informado,46-55,2025-11-13,Activo
C02870,Cliente 02870,Hogar,Pasto,Sur,Narino,No informado,46-55,2023-01-30,Activo
C02871,Cliente 02871,Corporativo,Bogota,Centro,Cundinamarca,M,46-55,2019-06-28,Activo
C02872,Cliente 02872,Pyme,Barranquilla,Caribe,Atlantico,F,26-35,2019-09-02,Activo
C02873,Cliente 02873,Gobierno,Santa Marta,Caribe,Magdalena,F,56+,2021-06-08,Activo
C02874,Cliente 02874,Educacion,Medellin,Antioquia,Antioquia,F,26-35,2021-10-20,Activo
C02875,Cliente 02875,Corporativo,Pereira,Eje Cafetero,Risaralda,F,56+,2020-07-15,Activo
C02876,Cliente 02876,Hogar,Santa Marta,Caribe,Magdalena,No informado,26-35,2025-12-20,Activo
C02877,Cliente 02877,Gobierno,Pereira,Eje Cafetero,Risaralda,F,18-25,2024-02-18,Activo
C02878,Cliente 02878,Educacion,Bucaramanga,Oriente,Santander,M,18-25,2020-09-07,Activo
C02879,Cliente 02879,Educacion,Villavicencio,Llanos,Meta,M,18-25,2019-05-23,Activo
C02880,Cliente 02880,Corporativo,Manizales,Eje Cafetero,Caldas,F,36-45,2019-05-18,Activo
C02881,Cliente 02881,Hogar,Bogota,Centro,Cundinamarca,No informado,36-45,2026-01-18,Activo
C02882,Cliente 02882,Educacion,Pasto,Sur,Narino,F,56+,2020-03-28,Activo
C02883,Cliente 02883,Gobierno,Cali,Occidente,Valle del Cauca,No informado,36-45,2025-11-19,Activo
C02884,Cliente 02884,Pyme,Bogota,Centro,Cundinamarca,M,26-35,2024-03-04,Activo
C02885,Cliente 02885,Gobierno,Pereira,Eje Cafetero,Risaralda,F,36-45,2022-02-09,Activo
C02886,Cliente 02886,Hogar,Bucaramanga,Oriente,Santander,F,18-25,2019-03-05,Activo
C02887,Cliente 02887,Gobierno,Medellin,Antioquia,Antioquia,M,26-35,2025-10-30,Activo
C02888,Cliente 02888,Gobierno,Pasto,Sur,Narino,M,26-35,2019-09-11,Activo
C02889,Cliente 02889,Hogar,Ibague,Centro,Tolima,F,26-35,2020-11-23,Activo
C02890,Cliente 02890,Pyme,Pasto,Sur,Narino,No informado,36-45,2019-11-07,Activo
C02891,Cliente 02891,Pyme,Santa Marta,Caribe,Magdalena,No informado,18-25,2020-03-08,Activo
C02892,Cliente 02892,Gobierno,Santa Marta,Caribe,Magdalena,F,46-55,2023-10-01,Activo
C02893,Cliente 02893,Gobierno,Barranquilla,Caribe,Atlantico,M,56+,2021-07-30,Activo
C02894,Cliente 02894,Hogar,Manizales,Eje Cafetero,Caldas,No informado,36-45,2022-02-16,Activo
C02895,Cliente 02895,Hogar,Bucaramanga,Oriente,Santander,M,26-35,2022-12-09,Activo
C02896,Cliente 02896,Hogar,Manizales,Eje Cafetero,Caldas,M,46-55,2021-01-21,Activo
C02897,Cliente 02897,Pyme,Cartagena,Caribe,Bolivar,F,18-25,2019-11-08,Activo
C02898,Cliente 02898,Gobierno,Bogota,Centro,Cundinamarca,M,46-55,2023-11-08,Activo
C02899,Cliente 02899,Hogar,Santa Marta,Caribe,Magdalena,F,18-25,2019-07-06,Activo
C02900,Cliente 02900,Educacion,Pereira,Eje Cafetero,Risaralda,M,46-55,2019-06-16,Activo
C02901,Cliente 02901,Educacion,Pasto,Sur,Narino,No informado,26-35,2025-02-10,Activo
C02902,Cliente 02902,Gobierno,Ibague,Centro,Tolima,No informado,36-45,2020-02-16,Activo
C02903,Cliente 02903,Gobierno,Ibague,Centro,Tolima,F,56+,2021-07-08,Activo
C02904,Cliente 02904,Gobierno,Medellin,Antioquia,Antioquia,M,18-25,2025-10-28,Activo
C02905,Cliente 02905,Gobierno,Manizales,Eje Cafetero,Caldas,M,26-35,2025-04-30,Activo
C02906,Cliente 02906,Educacion,Bucaramanga,Oriente,Santander,M,26-35,2021-07-26,Activo
C02907,Cliente 02907,Gobierno,Manizales,Eje Cafetero,Caldas,F,26-35,2019-05-20,Activo
C02908,Cliente 02908,Hogar,Barranquilla,Caribe,Atlantico,M,36-45,2025-06-15,Activo
C02909,Cliente 02909,Educacion,Manizales,Eje Cafetero,Caldas,No informado,46-55,2021-04-01,Activo
C02910,Cliente 02910,Hogar,Barranquilla,Caribe,Atlantico,F,36-45,2021-12-19,Activo
C02911,Cliente 02911,Corporativo,Barranquilla,Caribe,Atlantico,F,36-45,2020-04-27,Activo
C02912,Cliente 02912,Hogar,Bogota,Centro,Cundinamarca,M,26-35,2022-12-22,Activo
C02913,Cliente 02913,Hogar,Pereira,Eje Cafetero,Risaralda,M,18-25,2023-12-07,Activo
C02914,Cliente 02914,Gobierno,Cartagena,Caribe,Bolivar,M,56+,2021-07-29,Activo
C02915,Cliente 02915,Corporativo,Manizales,Eje Cafetero,Caldas,M,36-45,2020-09-23,Activo
C02916,Cliente 02916,Gobierno,Santa Marta,Caribe,Magdalena,M,46-55,2021-07-06,Activo
C02917,Cliente 02917,Educacion,Cartagena,Caribe,Bolivar,F,46-55,2022-11-20,Activo
C02918,Cliente 02918,Pyme,Cartagena,Caribe,Bolivar,F,26-35,2024-01-31,Activo
C02919,Cliente 02919,Hogar,Bogota,Centro,Cundinamarca,No informado,26-35,2023-10-27,Activo
C02920,Cliente 02920,Corporativo,Pereira,Eje Cafetero,Risaralda,M,26-35,2019-09-05,Inactivo
C02921,Cliente 02921,Educacion,Manizales,Eje Cafetero,Caldas,M,46-55,2022-01-20,Activo
C02922,Cliente 02922,Hogar,Medellin,Antioquia,Antioquia,F,46-55,2024-10-06,Activo
C02923,Cliente 02923,Educacion,Pasto,Sur,Narino,M,26-35,2025-08-03,Activo
C02924,Cliente 02924,Gobierno,Ibague,Centro,Tolima,M,56+,2023-10-28,Activo
C02925,Cliente 02925,Educacion,Ibague,Centro,Tolima,M,26-35,2025-10-04,Activo
C02926,Cliente 02926,Gobierno,Santa Marta,Caribe,Magdalena,M,46-55,2025-11-12,Inactivo
C02927,Cliente 02927,Pyme,Ibague,Centro,Tolima,No informado,46-55,2019-11-19,Activo
C02928,Cliente 02928,Gobierno,Bucaramanga,Oriente,Santander,F,18-25,2023-02-20,Activo
C02929,Cliente 02929,Corporativo,Santa Marta,Caribe,Magdalena,F,36-45,2020-04-13,Activo
C02930,Cliente 02930,Educacion,Bucaramanga,Oriente,Santander,No informado,36-45,2025-03-11,Activo
C02931,Cliente 02931,Educacion,Villavicencio,Llanos,Meta,No informado,18-25,2020-09-25,Activo
C02932,Cliente 02932,Corporativo,Pereira,Eje Cafetero,Risaralda,M,36-45,2022-06-11,Activo
C02933,Cliente 02933,Educacion,Cali,Occidente,Valle del Cauca,F,36-45,2021-10-22,Inactivo
C02934,Cliente 02934,Educacion,Medellin,Antioquia,Antioquia,M,18-25,2020-12-07,Activo
C02935,Cliente 02935,Hogar,Cartagena,Caribe,Bolivar,F,18-25,2025-05-25,Activo
C02936,Cliente 02936,Pyme,Manizales,Eje Cafetero,Caldas,No informado,26-35,2022-08-27,Activo
C02937,Cliente 02937,Educacion,Pereira,Eje Cafetero,Risaralda,F,56+,2025-01-06,Activo
C02938,Cliente 02938,Educacion,Ibague,Centro,Tolima,M,56+,2024-05-16,Activo
C02939,Cliente 02939,Pyme,Barranquilla,Caribe,Atlantico,M,36-45,2024-05-22,Activo
C02940,Cliente 02940,Hogar,Cartagena,Caribe,Bolivar,No informado,36-45,2023-11-15,Activo
C02941,Cliente 02941,Corporativo,Villavicencio,Llanos,Meta,No informado,26-35,2019-07-13,Activo
C02942,Cliente 02942,Pyme,Barranquilla,Caribe,Atlantico,M,36-45,2020-06-17,Activo
C02943,Cliente 02943,Corporativo,Barranquilla,Caribe,Atlantico,F,18-25,2023-07-17,Activo
C02944,Cliente 02944,Hogar,Bucaramanga,Oriente,Santander,M,36-45,2019-06-14,Activo
C02945,Cliente 02945,Gobierno,Manizales,Eje Cafetero,Caldas,F,18-25,2024-11-21,Activo
C02946,Cliente 02946,Hogar,Ibague,Centro,Tolima,F,18-25,2025-04-19,Activo
C02947,Cliente 02947,Hogar,Cartagena,Caribe,Bolivar,No informado,56+,2020-08-11,Activo
C02948,Cliente 02948,Hogar,Villavicencio,Llanos,Meta,F,46-55,2019-04-15,Activo
C02949,Cliente 02949,Corporativo,Manizales,Eje Cafetero,Caldas,No informado,56+,2019-01-24,Activo
C02950,Cliente 02950,Pyme,Cali,Occidente,Valle del Cauca,M,26-35,2024-09-09,Activo
C02951,Cliente 02951,Hogar,Medellin,Antioquia,Antioquia,No informado,26-35,2023-07-22,Activo
C02952,Cliente 02952,Pyme,Ibague,Centro,Tolima,No informado,18-25,2022-12-22,Activo
C02953,Cliente 02953,Educacion,Manizales,Eje Cafetero,Caldas,F,26-35,2021-07-12,Activo
C02954,Cliente 02954,Corporativo,Bucaramanga,Oriente,Santander,M,36-45,2024-03-09,Activo
C02955,Cliente 02955,Hogar,Cartagena,Caribe,Bolivar,F,56+,2021-06-06,Activo
C02956,Cliente 02956,Gobierno,Barranquilla,Caribe,Atlantico,M,36-45,2024-06-30,Activo
C02957,Cliente 02957,Hogar,Santa Marta,Caribe,Magdalena,M,18-25,2025-09-10,Inactivo
C02958,Cliente 02958,Pyme,Ibague,Centro,Tolima,F,46-55,2025-03-26,Activo
C02959,Cliente 02959,Pyme,Manizales,Eje Cafetero,Caldas,F,26-35,2023-03-19,Inactivo
C02960,Cliente 02960,Hogar,Pasto,Sur,Narino,F,56+,2022-07-05,Activo
C02961,Cliente 02961,Hogar,Bucaramanga,Oriente,Santander,M,18-25,2023-07-08,Activo
C02962,Cliente 02962,Gobierno,Pasto,Sur,Narino,No informado,36-45,2020-08-02,Inactivo
C02963,Cliente 02963,Educacion,Bogota,Centro,Cundinamarca,F,56+,2022-10-07,Activo
C02964,Cliente 02964,Pyme,Pereira,Eje Cafetero,Risaralda,M,26-35,2022-04-12,Activo
C02965,Cliente 02965,Corporativo,Pasto,Sur,Narino,F,36-45,2025-08-05,Activo
C02966,Cliente 02966,Educacion,Manizales,Eje Cafetero,Caldas,No informado,56+,2019-02-01,Activo
C02967,Cliente 02967,Corporativo,Ibague,Centro,Tolima,F,18-25,2023-09-13,Activo
C02968,Cliente 02968,Hogar,Medellin,Antioquia,Antioquia,F,36-45,2025-07-30,Activo
C02969,Cliente 02969,Educacion,Pereira,Eje Cafetero,Risaralda,F,26-35,2026-02-09,Activo
C02970,Cliente 02970,Gobierno,Cali,Occidente,Valle del Cauca,F,36-45,2019-11-15,Activo
C02971,Cliente 02971,Educacion,Manizales,Eje Cafetero,Caldas,No informado,18-25,2022-02-11,Activo
C02972,Cliente 02972,Gobierno,Cartagena,Caribe,Bolivar,No informado,26-35,2023-02-06,Activo
C02973,Cliente 02973,Educacion,Ibague,Centro,Tolima,No informado,26-35,2023-07-28,Activo
C02974,Cliente 02974,Pyme,Cartagena,Caribe,Bolivar,No informado,26-35,2022-05-01,Activo
C02975,Cliente 02975,Corporativo,Cali,Occidente,Valle del Cauca,No informado,26-35,2023-11-06,Activo
C02976,Cliente 02976,Corporativo,Pereira,Eje Cafetero,Risaralda,M,26-35,2024-01-10,Inactivo
C02977,Cliente 02977,Hogar,Cartagena,Caribe,Bolivar,M,26-35,2022-05-02,Activo
C02978,Cliente 02978,Corporativo,Pereira,Eje Cafetero,Risaralda,M,18-25,2022-03-10,Activo
C02979,Cliente 02979,Educacion,Manizales,Eje Cafetero,Caldas,No informado,56+,2019-08-05,Activo
C02980,Cliente 02980,Pyme,Pasto,Sur,Narino,M,18-25,2023-02-10,Inactivo
C02981,Cliente 02981,Corporativo,Villavicencio,Llanos,Meta,No informado,46-55,2021-12-31,Activo
C02982,Cliente 02982,Educacion,Manizales,Eje Cafetero,Caldas,F,56+,2019-12-20,Activo
C02983,Cliente 02983,Pyme,Manizales,Eje Cafetero,Caldas,M,46-55,2020-09-21,Activo
C02984,Cliente 02984,Pyme,Cali,Occidente,Valle del Cauca,M,46-55,2020-01-31,Activo
C02985,Cliente 02985,Corporativo,Bucaramanga,Oriente,Santander,No informado,46-55,2022-08-15,Activo
C02986,Cliente 02986,Hogar,Barranquilla,Caribe,Atlantico,No informado,56+,2024-10-03,Inactivo
C02987,Cliente 02987,Gobierno,Villavicencio,Llanos,Meta,M,46-55,2023-02-14,Activo
C02988,Cliente 02988,Educacion,Cartagena,Caribe,Bolivar,M,46-55,2021-03-01,Activo
C02989,Cliente 02989,Gobierno,Santa Marta,Caribe,Magdalena,No informado,18-25,2019-08-12,Activo
C02990,Cliente 02990,Hogar,Cartagena,Caribe,Bolivar,No informado,18-25,2020-12-06,Activo
C02991,Cliente 02991,Hogar,Villavicencio,Llanos,Meta,No informado,56+,2020-04-06,Activo
C02992,Cliente 02992,Corporativo,Ibague,Centro,Tolima,M,56+,2025-08-15,Activo
C02993,Cliente 02993,Hogar,Santa Marta,Caribe,Magdalena,M,18-25,2020-07-22,Activo
C02994,Cliente 02994,Pyme,Pereira,Eje Cafetero,Risaralda,No informado,18-25,2019-07-19,Activo
C02995,Cliente 02995,Pyme,Ibague,Centro,Tolima,M,18-25,2021-02-17,Activo
C02996,Cliente 02996,Pyme,Santa Marta,Caribe,Magdalena,F,36-45,2022-07-24,Activo
C02997,Cliente 02997,Pyme,Pasto,Sur,Narino,M,36-45,2021-10-02,Activo
C02998,Cliente 02998,Pyme,Cartagena,Caribe,Bolivar,No informado,18-25,2020-11-19,Activo
C02999,Cliente 02999,Educacion,Barranquilla,Caribe,Atlantico,No informado,26-35,2022-07-16,Activo
C03000,Cliente 03000,Corporativo,Pereira,Eje Cafetero,Risaralda,No informado,56+,2023-05-09,Activo
C03001,Cliente 03001,Pyme,Cali,Occidente,Valle del Cauca,M,18-25,2021-11-24,Activo
C03002,Cliente 03002,Corporativo,Pasto,Sur,Narino,F,56+,2025-09-25,Activo
C03003,Cliente 03003,Gobierno,Villavicencio,Llanos,Meta,F,56+,2025-11-16,Activo
C03004,Cliente 03004,Pyme,Cali,Occidente,Valle del Cauca,M,18-25,2023-11-20,Activo
C03005,Cliente 03005,Corporativo,Medellin,Antioquia,Antioquia,F,26-35,2024-03-10,Activo
C03006,Cliente 03006,Hogar,Pereira,Eje Cafetero,Risaralda,F,18-25,2024-08-06,Activo
C03007,Cliente 03007,Corporativo,Manizales,Eje Cafetero,Caldas,No informado,46-55,2019-09-13,Activo
C03008,Cliente 03008,Gobierno,Medellin,Antioquia,Antioquia,F,56+,2020-06-27,Activo
